,Country Name,Year,Agriculture Value Added (Annual % Growth),Industry Value Added (Annual % Growth),Manufacturing Value Added (Annual % Growth),Service Value Added (Annual % Growth)
4569,Singapore,2008,-5.81787521079258,-0.789804439359045,-4.18846946830585,4.47853279892425
4570,Solomon Islands,2008,13.3181161783202,11.124318969787,-1.70963739142424,-0.509732530457924
4571,Sierra Leone,2008,6.68268104260723,-10.3639077105527,1.4943956784131,8.50355775034029
4572,El Salvador,2008,-0.185876407859027,5.4388547758212,5.39932697596291,-0.120611617655157
4573,Serbia,2008,3.33113866090405,2.60924047001841,1.81207938338967,7.01336608034065
4574,Sub-Saharan Africa (excluding high income),2008,5.20276228346258,1.77581654210199,3.06583586899005,7.4528489404893
4575,Sub-Saharan Africa,2008,5.20296075495961,1.77138150594358,3.05357448745458,7.44210550277155
4576,Small states,2008,0.812593250552979,1.10661350313752,3.04261213842064,2.84338735455934
4577,Suriname,2008,-9.16870989448951,8.09906344398721,9.19176322087651,3.96451422432389
4578,Slovak Republic,2008,20.2250277505431,5.79198424320511,2.84063946788105,5.6687543469267
4579,Slovenia,2008,-3.43621100312477,2.56360063065901,0.999883963289179,3.51942163651195
4580,Sweden,2008,-15.4880129101929,-4.99883684022717,-4.15767330323369,1.05591621617558
4581,Eswatini,2008,8.95521030517097,-3.95510232173561,-4.04538760229488,3.86613882126873
4582,Seychelles,2008,6.42052539206783,-3.86698786258449,-12.3575059341892,-1.88520745986307
4583,Chad,2008,2.60476566896932,-6.05169081429082,6.35092920870579,12.0613368977002
4584,Europe & Central Asia (IDA & IBRD countries),2008,6.04036755281685,2.79795139998676,1.73781054293815,5.02718666089376
4585,Togo,2008,-3.85245521302146,-2.09674287814933,-4.71820448939066,11.1922299920467
4586,Thailand,2008,2.93263814914016,2.29652531189384,2.3701365574792,1.05149023288182
4587,Latin America & the Caribbean (IDA & IBRD countries),2008,2.27243633185911,2.24109592035826,2.05972738273779,4.29436015723456
4588,Timor-Leste,2008,6.38125754807099,99.1693826066471,-7.26873903233893,2.2321542232856
4589,Middle East & North Africa (IDA & IBRD countries),2008,-5.95663562029513,3.96201678805328,6.15366213453173,3.8638868758937
4590,Tonga,2008,-1.64953822430789,5.41746690165942,-2.65395085042539,5.19255359489625
4591,South Asia (IDA & IBRD),2008,0.237827694277513,4.72714576086521,4.9914205107788,6.21038965054174
4592,Sub-Saharan Africa (IDA & IBRD countries),2008,5.20296075495961,1.77138150594361,3.05357448745458,7.44210550277162
4593,Trinidad and Tobago,2008,7.64049401071252,1.04193939860153,4.10160494771577,6.89653489246327
4594,Turkiye,2008,4.52502923613179,-0.664799185507931,0.460090715556788,1.32733889380204
4595,Tanzania,2008,7.22258569766565,6.09936966703062,11.3592285044927,4.43619063284252
4596,Uganda,2008,1.34584248588574,8.81936862854116,7.25613140334687,-8.81278671529039
4597,Ukraine,2008,16.8677409677277,-6.1500740633785,-4.71075525912468,4.98102568551681
4598,Uruguay,2008,2.13248491949356,-0.879084911680437,8.13649626878126,10.7258550189573
4599,St. Vincent and the Grenadines,2008,-2.79283348389039,-5.92265983278443,-1.02632931682743,-0.211340229954473
4600,"Venezuela, RB",2008,3.48535822621142,3.67945386810258,-9.13126313714388,6.79075568692393
4601,Viet Nam,2008,4.69228585852508,4.13333925927901,9.78372031453493,7.55313881176659
4602,Vanuatu,2008,-0.880848645576819,27.4809160305344,-4.39560439560439,4.74107430041815
4603,Samoa,2008,-1.17123066670285,6.54311576031725,8.21652993167538,2.81089197588757
4604,South Africa,2008,19.4115080419277,0.708073339733332,2.31506209622508,4.02302331112672
4605,Zambia,2008,-2.65512426969423,5.71234903466646,3.01481683720905,11.6748373924053
4606,Zimbabwe,2008,-39.299999153058,-20.9140634001102,-17.100001396239,-5.23575176237162
4607,Africa Eastern and Southern,2009,2.78038504653692,-2.47614681209846,-5.38482624499433,2.95086143736508
4608,Afghanistan,2009,44.5629549189029,6.10714113128491,5.29629020763029,17.9833820865992
4609,Africa Western and Central,2009,4.73932452130306,2.70524115768094,3.14048102834994,9.69019770401461
4610,Angola,2009,5.72999988906047,-3.899999989337,6.80000000000001,8.97000000792072
4611,Albania,2009,1.90487706489877,1.86202001364686,2.89390854909639,5.41721094503225
4612,Andorra,2009,-2.54163014899211,-9.39139680558445,-4.36820584422061,-4.45864394746184
4613,Arab World,2009,6.61081018478356,-2.42916478531578,0.971847246929755,3.57300311798978
4614,United Arab Emirates,2009,-0.41062049665392,-6.51233839706642,-14.0526801925595,-2.7276039968089
4615,Argentina,2009,-26.1014564806975,-6.43334090641412,-7.25982438527079,-2.05463956842684
4616,Armenia,2009,5.92255381679058,-28.5527701308983,-7.11173499774654,-6.83617304437109
4617,Antigua and Barbuda,2009,-11.219946571683,-6.48435231957266,10.6179549114332,-13.9189669613213
4618,Australia,2009,17.2792969621269,0.849332370985138,-5.21304482756344,2.11977316003443
4619,Austria,2009,-7.02867564294894,-10.7730650840162,-14.2248082083088,-0.908928846566596
4620,Azerbaijan,2009,3.50400998049412,10.4056919262452,-12.6118541019765,8.72822080897751
4621,Burundi,2009,-1.17695287940322,9.0406024617948,0.800000004372833,5.36491418865222
4622,Belgium,2009,4.90252269306247,-4.29318105992986,-7.72230484308855,-1.16664998624077
4623,Benin,2009,7.78235248326875,1.53198704288178,0.787097511056771,-0.341556774031744
4624,Burkina Faso,2009,-10.3281916875558,11.4071868879166,3.68292202908248,5.93868691186424
4625,Bangladesh,2009,3.46608847086416,6.9131732548217,6.69340141586092,5.07997024645219
4626,Bahrain,2009,9.19500346981263,0.0751369659740249,4.76234848308404,4.96130530117374
4627,"Bahamas, The",2009,3.3179012345679,-7.53144089112469,-5.98892803220936,-4.46744456896741
4628,Bosnia and Herzegovina,2009,-1.85568050387191,-4.58637654128405,-5.46222631394402,-1.86413281983148
4629,Belarus,2009,0.28338797786796,0.303744203159212,-2.19999803614722,0.818638040835879
4630,Belize,2009,2.55768696135668,6.04827773257391,-0.872905027932958,-0.880073558386968
4631,Bolivia,2009,3.68193913437405,2.89625176257975,4.81063244330646,4.90688918067394
4632,Brazil,2009,-3.72867988743376,-4.70228879581495,-9.26395623193726,2.06682377088552
4633,Barbados,2009,11.6796733263518,-14.8257285457147,-16.0122793512619,-5.09584890682252
4634,Brunei Darussalam,2009,5.75734364936116,-4.51554450768622,-15.3806974671491,4.04272541671557
4635,Bhutan,2009,3.22652706436104,3.85658820466961,6.88027828183975,14.6890688589034
4636,Botswana,2009,6.37237432858215,-31.7483999407203,5.00970457688229,3.16337072606179
4637,Canada,2009,-5.08035979720141,-9.85255030485536,-13.7890189949481,-0.65211813108651
4638,Central Europe and the Baltics,2009,2.87467342026244,-5.79577014736775,-8.31611777635968,-2.16804047648978
4639,Switzerland,2009,4.78742296872163,-9.15283414386391,-12.9022094042429,0.152319837224141
4640,Chile,2009,-0.55922144187474,-1.689262571726,-4.53244024924459,-0.447871919978866
4641,Cote d'Ivoire,2009,-2.94095767643114,3.885672865925,-0.332824386201779,5.60844410654131
4642,Cameroon,2009,2.560605186766,-0.816381617003145,5.29801101154963,4.84534497225823
4643,"Congo, Dem. Rep.",2009,2.78143080390554,1.56979003290378,-9.87250838281982,3.99264432163145
4644,"Congo, Rep.",2009,0.525989117063403,15.9697091301028,8.44585204149384,-2.36747844136681
4645,Colombia,2009,-0.232995114618561,0.993091537132983,-3.66469951695133,1.5620486278286
4646,Cabo Verde,2009,15.9739324408127,-5.91248549029613,-0.766247198368376,-0.529697418712345
4647,Costa Rica,2009,-3.35524400215962,-5.77388850834889,-7.98748385357192,2.34551869988728
4648,Caribbean small states,2009,9.16322069178128,-6.76143901795984,-7.94154894377162,-2.65865209574304
4649,Cuba,2009,-0.20549027872913,0.68561971747738,0.913680039000454,2.58753103883724
4650,Cayman Islands,2009,10.2190787149909,-18.516254061427,-8.11591581065878,-7.69967264772936
4651,Cyprus,2009,-8.45622981806726,-12.3350314448825,-6.86750351769572,0.97061948163298
4652,Czechia,2009,29.7480907783709,-9.43670644277536,-11.7237276908721,-4.19315710364783
4653,Germany,2009,-3.42733578214217,-14.1509773497671,-19.8096879580117,-3.01830677217427
4654,Dominica,2009,1.73815288827394,-8.09644200530308,-2.63945578231292,0.982076750066369
4655,Denmark,2009,-4.76769953186198,-11.1905129485207,-11.9012834790501,-2.24984444826701
4656,Dominican Republic,2009,10.1939329656784,-4.73083150502991,-5.15211478999166,2.21988786718074
4657,Algeria,2009,23.4591741437741,-5.42910403008364,3.90000000000011,6.55704420938076
4658,Early-demographic dividend,2009,1.22772705007452,-1.58275915557749,-1.38011164827164,2.13017208193398
4659,Europe & Central Asia (excluding high income),2009,3.96660794783597,-7.08626235671997,-9.61731847095261,-2.51495189236935
4660,Europe & Central Asia,2009,1.1781415669947,-10.1186268801545,-13.644911431383,-2.39406667539781
4661,Ecuador,2009,-1.42983162463611,-0.565910401260624,-1.09025893114251,3.72499664432995
4662,"Egypt, Arab Rep.",2009,3.17050196952344,5.38458614944111,3.72296423641632,4.36545871086848
4663,Euro area,2009,-0.230075233274192,-11.4533877063562,-15.1004662587168,-2.23463238552604
4664,Spain,2009,-3.25831723347642,-9.80629903452216,-11.432814203589,-0.679195240973712
4665,Estonia,2009,-18.6795230357432,-23.9817225982881,-23.1393383040146,-11.8008883518134
4666,Ethiopia,2009,6.3609603302942,9.67330814329088,8.62498443195693,14.6821295164121
4667,European Union,2009,0.497418855346751,-10.792344097249,-14.6046473992897,-2.13243044300545
4668,Finland,2009,7.15527950310559,-17.9086260926934,-23.2137373928242,-4.8078245587224
4669,Fiji,2009,-8.09066944793693,1.04293909372133,-1.36153529886094,-0.817890851284744
4670,France,2009,6.20298220336886,-6.61642731457398,-6.6008709221755,-1.68391301800983
4671,"Micronesia, Fed. Sts.",2009,-0.285682324696893,35.4904555558439,1.72124734547891,-1.71515463521864
4672,Gabon,2009,-6.99308510896165,-3.60080783210212,-2.52580938159088,-0.878839212572629
4673,United Kingdom,2009,-7.14754532304353,-9.4128933044047,-9.35018654221788,-3.20244914605283
4674,Georgia,2009,-6.49103745226712,-3.78907359732456,-6.71916080764679,-4.38560017312712
4675,Ghana,2009,7.22554266238021,4.4868282801532,-1.30566918738792,5.55042574711786
4676,Guinea,2009,-6.58609978869858,-4.35535885301667,-8.6172380002358,4.4822351282787
4677,"Gambia, The",2009,14.9185909016769,-0.733118733838467,-4.26503473309394,3.44754945375649
4678,Guinea-Bissau,2009,4.58800971611895,7.28184857986089,5.19525760331183,-0.846197256724722
4679,Equatorial Guinea,2009,-8.65020563911449,0.775734990342229,13.6721504918978,1.94590811347601
4680,Greece,2009,-0.707717575983125,-0.705386371116575,-0.550196458573822,-4.05500748363671
4681,Grenada,2009,12.1246828047153,-19.3119237508993,-5.26423182247326,-3.2124805354585
4682,Greenland,2009,-11.1935195413182,-4.31425800193986,-31.5778251599147,4.04819440366767
4683,Guatemala,2009,3.80422752488154,-2.84502542725434,-0.911601522670011,1.31387643964645
4684,Guyana,2009,3.2236806274168,1.67568066050785,3.97832851993643,5.89628308845296
4685,"Hong Kong SAR, China",2009,-4.56642066420663,-4.69969220475123,-8.17837282612545,-1.72439937847189
4686,Honduras,2009,-1.94786960998272,-7.69328710282498,-8.15092393118306,0.926617215588692
4687,Heavily indebted poor countries (HIPC),2009,3.85792325286604,3.35416065732652,0.969713454349844,4.01699492093994
4688,Croatia,2009,-2.09807667603185,-10.3218811792416,-11.9013607928203,-4.07204843256694
4689,Haiti,2009,2.80823668396104,7.99675966261508,7.15040210572833,5.90083554868248
4690,Hungary,2009,-11.0187505732509,-12.664671719735,-17.7191518623323,-3.02744731841781
4691,IDA total,2009,4.58761862211344,3.35247190973318,1.07150865078782,6.23791279788981
4692,IDA blend,2009,4.5231672737978,1.46153831654313,-0.34378413157647,8.0232252340513
4693,Indonesia,2009,3.95781590225681,3.58828787664309,2.21206301556589,5.82555486910601
4694,IDA only,2009,4.64753161336606,4.86417517363545,2.33762034915416,4.31401862979328
4695,India,2009,-0.88023300329057,8.84457510119059,10.9676297735342,8.67646982818739
4696,Ireland,2009,-15.7531760034436,-8.62433922512174,-5.07250730367932,-5.17486526783105
4697,"Iran, Islamic Rep.",2009,7.61844756955601,-0.829419205003646,8.10680837132698,1.08350207999122
4698,Iraq,2009,3.55962910364515,2.863114466179,35.9887540121894,3.36898082029913
4699,Iceland,2009,0.808937684077833,-16.7524884415653,-3.17705204524647,-3.9760453971702
4700,Israel,2009,17.7414207572992,-1.93483157614529,-6.00798480728213,1.81862500661872
4701,Italy,2009,-1.01809054392659,-15.026772338554,-18.9060277288787,-2.1581067316026
4702,Jamaica,2009,13.9785786881401,-12.9544621411493,-4.76683784463749,-1.07013637628722
4703,Jordan,2009,12.8304643320112,-1.93286716954678,1.98519373929686,3.71096724045287
4704,Japan,2009,-7.62297843665768,-15.2943829933226,-17.9185196572069,-2.62879109198002
4705,Kazakhstan,2009,13.2000000012989,1.51115972036114,-2.80000000287563,-1.4999999999032
4706,Kenya,2009,-2.29778793944311,3.69597840056781,-1.05292956214407,6.40399432942735
4707,Kyrgyz Republic,2009,6.7246651708236,-0.317929262421686,-9.30557292049932,2.43919222902728
4708,Cambodia,2009,5.60236936192284,1.7451261643146,-0.157081118113183,4.23165504547218
4709,Kiribati,2009,10.9663687307576,-1.51931083795452,-3.3496105769914,0.0774543753645958
4710,St. Kitts and Nevis,2009,-10.5939716312057,-0.0622739575100013,-2.09323659411224,-1.48911798396334
4711,"Korea, Rep.",2009,4.63377932425684,-1.4210827033673,-2.3349361361044,2.01127065604685
4712,Latin America & Caribbean (excluding high income),2009,-5.55389820992302,-5.32302739089201,-8.29542154685721,-0.236894683097304
4713,Lebanon,2009,5.31986816298016,4.67103075627273,-1.98859477531256,9.025095459227
4714,Libya,2009,3.61516895381438,-8.66799744521769,2.82638513653934,5.01127052433192
4715,St. Lucia,2009,-2.98970596296671,-2.59072604609814,1.85013876040702,-1.10364885141152
4716,Latin America & Caribbean,2009,-5.26917941423633,-4.9517177906467,-7.95422081376583,-0.270227986266747
4717,Least developed countries: UN classification,2009,4.4666970572474,4.28040912048043,3.94920619702322,4.97030247679602
4718,Low income,2009,5.56727822909761,4.90760339512066,1.88145198345735,4.15682643189581
4719,Sri Lanka,2009,3.21794212195637,4.2120063966031,3.3003691257407,3.28224149239126
4720,Lower middle income,2009,2.02295416484914,4.9308195904062,4.83740818500584,6.9291648726883
4721,Lesotho,2009,6.2554732738614,-6.16857201152698,-3.33767092221102,0.378728374855712
4722,Lithuania,2009,1.40043628000835,-25.0881769698895,-16.0326076776395,-10.7035725499049
4723,Luxembourg,2009,1.101606509493,-11.2022466093347,-18.7773206942434,-2.13303136989596
4724,Latvia,2009,11.3981237144143,-23.569896104515,-21.8324522074367,-11.0774894142145
4725,Morocco,2009,23.9462614538832,-6.57674276094778,-2.99230205987305,3.67241253134394
4726,Moldova,2009,-9.94999804242961,-19.8700003659481,-21.9178058476494,-1.85577863526083
4727,Madagascar,2009,5.47270689744366,-11.3835350373558,-8.1939120206449,-3.24402470914532
4728,Maldives,2009,-2.34230336355304,-26.7280728998683,-21.1471355991509,-3.87977430125717
4729,Middle East & North Africa,2009,8.29533333171595,-2.18372634062013,1.27185821006137,3.1538300374019
4730,Mexico,2009,-2.78076960712447,-8.09631971127311,-10.3929942995575,-4.71215118781245
4731,Marshall Islands,2009,7.04111183019226,11.4047076689446,65.7922924405752,4.59656569028535
4732,North Macedonia,2009,2.71988885326493,4.67057415382341,4.1198848626392,-2.77863991042402
4733,Malta,2009,25.7759784075574,-9.97419092076319,-15.5004319387881,3.16396559012431
4734,Middle East & North Africa (excluding high income),2009,9.03418538500505,-0.318403091009429,5.11471190769528,3.63855270010392
4735,Montenegro,2009,1.95433598659405,-15.629871359683,-29.0633783320899,-0.989925163523992
4736,Mozambique,2009,5.45881405856412,6.41772360297242,-1.501420103063,6.5410696030666
4737,Mauritania,2009,0.234456036424206,-4.95720530927389,16.4336247114699,5.53848736161282
4738,Mauritius,2009,10.2008782770524,2.95409161266514,2.44669480881099,-12.7522699737639
4739,Malaysia,2009,-10.2758209351593,-6.67165039021546,-8.31585713918344,2.45564310184612
4740,Namibia,2009,6.65812036229593,-14.8737632493459,2.02425370131532,6.04511907562593
4741,Niger,2009,-9.36372776622004,15.9274316909616,4.68109398331688,5.4223409343663
4742,Nigeria,2009,5.8817754302132,2.50558176382643,3.60805269896716,12.4273628236014
4743,Nicaragua,2009,0.546290421563512,-10.4416309407817,-5.48001648125258,-1.78943736557936
4744,Netherlands,2009,3.13139060105097,-8.15518515877039,-10.7099194931412,-2.08921802041218
4745,Norway,2009,1.5430221951961,-4.23222461765572,-7.43619358199153,-0.786676373283314
4746,Nepal,2009,3.01954909898841,-0.590000617187727,-1.04437996204675,6.00197973250596
4747,New Zealand,2009,2.25109825592938,-1.15262846784371,-4.18937137328379,0.140396731939376
4748,Oman,2009,5.3733702094034,9.18152402875198,7.23926912894406,2.18473971058071
4749,Other small states,2009,-0.396064712371924,-7.4971228912114,-5.93410656242648,-2.08259249039723
4750,Pakistan,2009,3.41283999938898,-4.14574790132924,-3.93717296516519,1.83868598641091
4751,Panama,2009,-12.1485298335307,3.50440889232624,-1.6817976768328,2.21268306263127
4752,Peru,2009,0.303885391795092,-1.58197143810072,-6.46377216250174,3.50969285609648
4753,Philippines,2009,-0.144697336766527,-1.41609924254411,-4.30460099478236,3.42576775703239
4754,Palau,2009,-8.57235070792143,-28.2759293223663,-13.1814821659583,-3.55763596324688
4755,Papua New Guinea,2009,5.8115603360052,15.1133471456548,-2.00445865451829,2.56629848725507
4756,Poland,2009,11.5225613510422,4.12796420100372,1.20411794253104,1.81958247737491
4757,Pre-demographic dividend,2009,4.24696802674411,2.58830695868571,4.88926757041057,7.36240642951928
4758,Portugal,2009,-3.29420616296564,-8.80484851097117,-10.7166056253556,-0.468024182091924
4759,Paraguay,2009,-11.6800081940876,-1.17644335219245,-3.81429976009778,3.24003305488552
4760,West Bank and Gaza,2009,7.9132415568981,20.6347175123169,8.80626223091976,6.70388004159142
4761,Pacific island small states,2009,-3.22435211082926,-2.28267536759668,-6.07984185565596,1.71628505383894
4762,Romania,2009,-2.13316971564944,-4.1260913936374,-5.91464742232763,-5.00267371382326
4763,Russian Federation,2009,1.68050648993376,-10.4103792003199,-14.6159124830763,-5.27075061882297
4764,Rwanda,2009,5.14983365903048,1.32188528410772,2.92589504087371,6.24120199581013
4765,South Asia,2009,0.522821029031689,7.12571464122394,8.47595595738176,7.13046775372466
4766,Saudi Arabia,2009,1.25903197070176,-7.32272120736958,2.00767604622047,7.02071886592606
4767,Sudan,2009,-1.27560176613018,-1.23172793800589,8.49281763548173,-4.81371529385001
4768,Senegal,2009,13.9840160762156,4.82523647827502,3.57545035233051,0.887507126362493
4769,Singapore,2009,3.84959713518353,0.533331490191031,-4.15029862265082,-0.127214939209097
4770,Solomon Islands,2009,1.1017018827592,-0.276341593867002,0.0,4.60828195816794
4771,Sierra Leone,2009,4.0214613911736,-4.63179410944915,-6.80568748140398,4.01492111214128
4772,El Salvador,2009,-5.30726194195751,-5.903799864712,-4.16222215229118,-0.520815596292636
4773,Serbia,2009,-2.43921606574591,-11.1337524445318,-13.8183746811423,2.10433022773029
4774,Sub-Saharan Africa (excluding high income),2009,3.88119550737956,-0.307184428884213,-2.08169494535552,5.68875797648477
4775,South Sudan,2009,39.3299992489098,12.1542171261823,58.9600149522749,8.57045213147236
4776,Sub-Saharan Africa,2009,3.87746125113557,-0.312774285993939,-2.08767220381421,5.6841238793794
4777,Small states,2009,1.55910063119337,-7.26741928199866,-6.19045834583059,-2.05614493523743
4778,Suriname,2009,31.3593629566604,-9.04024772731525,-11.4658957911841,7.70666578208532
4779,Slovak Republic,2009,-5.27221869752624,-13.0739495217929,-15.2824732185979,-1.19847134728921
4780,Slovenia,2009,-8.84543811214968,-14.0678340978373,-15.6829459006331,-2.98777349975593
4781,Sweden,2009,4.46806951855856,-13.7721914738524,-21.853076857838,-1.06466007742739
4782,Eswatini,2009,8.21571537061186,-3.19414537453099,-4.15230688542091,2.4442682337731
4783,Seychelles,2009,-19.6555193417763,-8.27745987423904,-11.2572248103887,1.08021485051488
4784,Chad,2009,-2.43961618143246,1.90638812065444,8.92746394623094,10.402729928024
4785,Europe & Central Asia (IDA & IBRD countries),2009,3.25076527061177,-6.96062601551431,-9.67289649692499,-3.19605812620229
4786,Togo,2009,12.5555298291132,2.6866713437814,7.45510449011071,2.51433322364612
4787,Thailand,2009,-0.244339522827062,-1.8890230789477,-3.31825594712049,0.182231234807915
4788,Latin America & the Caribbean (IDA & IBRD countries),2009,-5.35448110566486,-5.02916815136756,-8.11061376030939,-0.302896560476
4789,Timor-Leste,2009,2.79942509518827,54.5474199718944,-7.13291250456199,7.89310134484592
4790,Middle East & North Africa (IDA & IBRD countries),2009,9.04460210615068,-0.385234158251123,5.08801154328691,3.61210534009501
4791,Tonga,2009,-9.25354751284783,11.5390990629229,-2.1387285168213,-0.964674902063081
4792,South Asia (IDA & IBRD),2009,0.522821029031689,7.12571464122394,8.47595595738173,7.13046775372466
4793,Sub-Saharan Africa (IDA & IBRD countries),2009,3.8774612511356,-0.312774285993967,-2.08767220381421,5.68412387937933
4794,Trinidad and Tobago,2009,-32.3621367675701,-1.95214107610914,1.87625390270063,-12.6338085552223
4795,Turkiye,2009,4.12817282938789,-10.5773074346746,-8.95616892231841,-2.71103852632162
4796,Tanzania,2009,4.21300802639051,3.38941053491884,4.4603789680219,5.53616483647725
4797,Uganda,2009,3.30392895747273,5.74686045738379,10.0370672610443,7.04031196462658
4798,Ukraine,2009,-1.99999999999966,-20.3330798925648,-21.5999410071828,-12.6839158826515
4799,Uruguay,2009,3.34137757181099,5.31440531085616,5.24163846697499,4.76876010876953
4800,St. Vincent and the Grenadines,2009,21.5585069309998,-4.06410736677292,-1.86821641478208,-3.01913170868264
4801,"Venezuela, RB",2009,1.00000730212867,-4.95969551156669,-6.44686250890815,-0.849922474061088
4802,Viet Nam,2009,1.90981815941814,5.97580435297486,2.76215613201384,6.54711796882607
4803,Vanuatu,2009,-4.79694218824653,27.6114437791084,14.176245210728,4.54796708021128
4804,Samoa,2009,-2.75239295402049,-26.1214068423377,-33.3774675142062,12.836541795733
4805,Kosovo,2009,6.15401607534629,6.40104861882726,7.95303790103897,5.55862230264226
4806,South Africa,2009,-1.89228165615715,-6.01037082930561,-10.626967095269,0.261796226053647
4807,Zambia,2009,0.63309544598502,12.2474461764081,3.64315180080128,9.02574208013149
4808,Zimbabwe,2009,22.0089347549731,9.66070187410908,7.54000204865184,67.0121798031645
4809,Africa Eastern and Southern,2010,4.04852829815201,6.1203770577293,6.33747307211046,4.03181762931524
4810,Afghanistan,2010,-6.3751344936499,6.27060133814976,3.84039142712196,18.3554054215666
4811,Africa Western and Central,2010,5.91085558630706,3.46440400276296,2.14435651855953,10.8771850562228
4812,Angola,2010,8.69413343801064,-0.0920533055329997,9.55630941913329,6.4682804002115
4813,Albania,2010,7.65002576326386,3.39983816194058,11.5764334268744,2.49363426511474
4814,Andorra,2010,9.1726618705036,-12.8647959183673,0.406716028782967,-0.743107676302301
4815,Arab World,2010,2.85972441500346,5.45479539918632,6.89352460693478,5.95334038848598
4816,United Arab Emirates,2010,-10.8098844573442,2.46674578889356,2.39153475726658,1.52865773898476
4817,Argentina,2010,39.5239778173383,8.80489749044955,10.9079420676975,7.08982350862715
4818,Armenia,2010,-15.9057766287429,7.41934098514518,12.0999999843923,8.52291273274635
4819,Antigua and Barbuda,2010,3.16950852557673,-24.8190137959295,-8.81630424893093,-5.31788670528324
4820,Australia,2010,-0.736007303018198,3.11165375517699,0.443045028979043,2.18668661070592
4821,Austria,2010,-6.00555379094349,3.17030753364298,8.19866985178631,1.50696308673946
4822,Azerbaijan,2010,-1.99981637179648,3.81742856162421,6.77578541034008,9.2177073992616
4823,Burundi,2010,1.61568701625573,1.36442458585988,-1.33066666644253,5.7759389957005
4824,Belgium,2010,8.50540288506274,3.09196692626557,4.12320969429403,2.57160237166758
4825,Benin,2010,-0.833877855761799,3.36777998298918,-0.37913412362272,2.42912528379453
4826,Burkina Faso,2010,14.5667757607862,12.0170332343243,2.1830679464844,2.66426908760782
4827,Bangladesh,2010,6.15194712083547,7.03220195820229,6.64676572737628,5.52882933845279
4828,Bahrain,2010,-8.54782332380044,2.34397249086197,3.78240953496291,6.29706774478301
4829,"Bahamas, The",2010,1.1949215832711,15.0384705059454,9.07387580299786,0.587707595344341
4830,Bosnia and Herzegovina,2010,-3.96508712043078,1.63630231929348,7.21157473135206,0.969971971057333
4831,Belarus,2010,2.3101624644041,11.9069138566602,10.7290932167536,7.21910299107581
4832,Belize,2010,7.15641095147737,-11.6751918158568,-2.35998591053188,2.76084459757928
4833,Bolivia,2010,-1.17807965274108,3.84310191631458,2.58932232671636,5.16063339884793
4834,Brazil,2010,6.69694248560597,10.203071298623,9.19003493298337,5.80365285276126
4835,Barbados,2010,7.08926455140487,-10.0331989656546,-7.34926845292739,-0.904983370503146
4836,Brunei Darussalam,2010,-16.5578295218429,2.17973343989479,-26.2412079969506,4.49991190966095
4837,Bhutan,2010,0.954007653749585,12.7442820888818,20.1832893921396,11.4878101292554
4838,Botswana,2010,5.81676403929592,16.8197956139326,3.90922724180921,5.71083492762614
4839,Central African Republic,2010,2.96209691059998,-1.7412025491826,4.93015181784851,9.1038920937022
4840,Canada,2010,1.30198982127281,6.66795112682519,4.82884587498545,2.48000975066469
4841,Central Europe and the Baltics,2010,-10.054539871343,3.68645168801136,9.14011326793167,0.984509532818805
4842,Switzerland,2010,-3.3922556481984,6.19937180316461,7.13247102765789,2.20729321240711
4843,Chile,2010,3.59480407435859,2.18304326054488,3.43078588607536,7.10351042548871
4844,Cote d'Ivoire,2010,-4.05042696648378,-4.00346473770111,-0.956501845999213,7.21643946695234
4845,Cameroon,2010,5.01946992771619,-1.53296200370362,1.6205137054632,4.6751144828475
4846,"Congo, Dem. Rep.",2010,3.61442405527323,28.6685755687384,-3.31530070321936,-4.55038551884776
4847,"Congo, Rep.",2010,3.87458567371657,13.1882957980323,8.91706490478559,4.66470055080343
4848,Colombia,2010,0.303852142032042,3.26021420506244,1.8829469393427,4.92161736950796
4849,Cabo Verde,2010,-2.66943827501105,-3.21039978639313,9.69067310575173,3.31922790352574
4850,Costa Rica,2010,6.33269813369171,3.22294357495218,6.83422535503979,6.11659131452606
4851,Caribbean small states,2010,0.279044998026606,0.974282230594298,2.81836621619527,1.02010127651783
4852,Cuba,2010,-5.91341077085534,-1.31102631836416,1.09085242325074,3.95028850421659
4853,Cayman Islands,2010,-1.4671054174255,-14.5243787060127,-8.98936202939747,-2.09224643741935
4854,Cyprus,2010,7.66159603813456,-5.06385284070467,-2.38457796881049,3.85069701419482
4855,Czechia,2010,-19.5748033434557,6.58130238980661,11.6052041492031,2.49022593528305
4856,Germany,2010,-1.41563192153522,15.1107871013319,19.5118663145124,0.898903954038204
4857,Dominica,2010,-8.28729281767956,2.8851315083199,-1.45332588038009,1.8800320947348
4858,Denmark,2010,32.4122320226238,-1.18393118957988,2.58767765172456,1.99233554378335
4859,Dominican Republic,2010,7.82546323570845,9.51483030470905,8.90464835875038,7.82663024970036
4860,Algeria,2010,6.30347367169676,3.51438600659375,21.3,5.81077015080157
4861,Early-demographic dividend,2010,5.92401005400596,6.52425862934763,7.62498776579959,6.29614922520364
4862,Europe & Central Asia (excluding high income),2010,4.00736812352147,9.27309952732986,8.68924595848198,5.4622006881816
4863,Europe & Central Asia,2010,-2.14594983569545,4.85653870592215,8.62871195091761,2.01482719528512
4864,Ecuador,2010,-4.5748376475246,2.31287055877856,2.74498307622122,6.17469121425241
